Date,Initialprice,Finalprice,Discount
2019-04-07,29.99,29.99,0
2019-04-08,29.99,29.99,0
2019-04-09,29.99,29.99,0
2019-04-10,29.99,29.99,0
2019-04-11,29.99,29.99,0
2019-04-12,29.99,29.99,0
2019-04-13,29.99,29.99,0
2019-04-14,29.99,29.99,0
2019-04-15,29.99,29.99,0
2019-04-16,29.99,29.99,0
2019-04-17,29.99,29.99,0
2019-04-18,29.99,29.99,0
2019-04-19,29.99,29.99,0
2019-04-20,29.99,29.99,0
2019-04-21,29.99,29.99,0
2019-04-22,29.99,29.99,0
2019-04-23,29.99,29.99,0
2019-04-24,29.99,29.99,0
2019-04-25,29.99,29.99,0
2019-04-26,29.99,29.99,0
2019-04-27,29.99,29.99,0
2019-04-28,29.99,29.99,0
2019-04-29,29.99,29.99,0
2019-04-30,29.99,29.99,0
2019-05-01,29.99,29.99,0
2019-05-02,29.99,29.99,0
2019-05-03,29.99,29.99,0
2019-05-04,29.99,29.99,0
2019-05-05,29.99,29.99,0
2019-05-06,29.99,29.99,0
2019-05-07,29.99,29.99,0
2019-05-08,29.99,29.99,0
2019-05-09,29.99,29.99,0
2019-05-10,29.99,29.99,0
2019-05-11,29.99,29.99,0
2019-05-12,29.99,29.99,0
2019-05-13,29.99,29.99,0
2019-05-14,29.99,29.99,0
2019-05-15,29.99,29.99,0
2019-05-16,29.99,29.99,0
2019-05-17,29.99,29.99,0
2019-05-18,29.99,29.99,0
2019-05-19,29.99,29.99,0
2019-05-20,29.99,29.99,0
2019-05-21,29.99,29.99,0
2019-05-22,29.99,29.99,0
2019-05-23,29.99,29.99,0
2019-05-24,29.99,29.99,0
2019-05-25,29.99,29.99,0
2019-05-26,29.99,29.99,0
2019-05-27,29.99,29.99,0
2019-05-28,29.99,29.99,0
2019-05-29,29.99,29.99,0
2019-05-30,29.99,29.99,0
2019-05-31,29.99,29.99,0
2019-06-01,29.99,29.99,0
2019-06-02,29.99,29.99,0
2019-06-03,29.99,29.99,0
2019-06-04,29.99,29.99,0
2019-06-05,29.99,29.99,0
2019-06-06,29.99,29.99,0
2019-06-07,29.99,29.99,0
2019-06-08,29.99,29.99,0
2019-06-09,29.99,29.99,0
2019-06-10,29.99,29.99,0
2019-06-11,29.99,29.99,0
2019-06-12,29.99,29.99,0
2019-06-13,29.99,29.99,0
2019-06-14,29.99,29.99,0
2019-06-15,29.99,29.99,0
2019-06-16,29.99,29.99,0
2019-06-17,29.99,29.99,0
2019-06-18,29.99,29.99,0
2019-06-19,29.99,29.99,0
2019-06-20,29.99,29.99,0
2019-06-21,29.99,29.99,0
2019-06-22,29.99,29.99,0
2019-06-23,29.99,29.99,0
2019-06-24,29.99,29.99,0
2019-06-25,29.99,7.49,75
2019-06-26,29.99,7.49,75
2019-06-27,29.99,7.49,75
2019-06-28,29.99,7.49,75
2019-06-29,29.99,7.49,75
2019-06-30,29.99,7.49,75
2019-07-01,29.99,7.49,75
2019-07-02,29.99,7.49,75
2019-07-03,29.99,7.49,75
2019-07-04,29.99,7.49,75
2019-07-05,29.99,7.49,75
2019-07-06,29.99,7.49,75
2019-07-07,29.99,7.49,75
2019-07-08,29.99,7.49,75
2019-07-09,29.99,29.99,0
2019-07-10,29.99,29.99,0
2019-07-11,29.99,29.99,0
2019-07-12,29.99,29.99,0
2019-07-13,29.99,29.99,0
2019-07-14,29.99,29.99,0
2019-07-15,29.99,29.99,0
2019-07-16,29.99,29.99,0
2019-07-17,29.99,29.99,0
2019-07-18,29.99,29.99,0
2019-07-19,29.99,29.99,0
2019-07-20,29.99,29.99,0
2019-07-21,29.99,29.99,0
2019-07-22,29.99,29.99,0
2019-07-23,29.99,29.99,0
2019-07-24,29.99,29.99,0
2019-07-25,29.99,29.99,0
2019-07-26,29.99,29.99,0
2019-07-27,29.99,29.99,0
